,pedal,velocity,acceleration
20.8,0.9287952340772404,0.9287952340772404,-0.37059332583764143
20.85,0.909112535325624,0.909112535325624,-0.4165505949027273
20.900000000000002,0.8871575286923494,0.8871575286923494,-0.46146670441591253
20.950000000000003,0.8629850902600534,0.8629850902600534,-0.5052293874952718
21.0,0.836655638536056,0.836655638536056,-0.5477292602242684
21.05,0.8082349834375502,0.8082349834375502,-0.5888600950545919
21.1,0.7777941618010928,0.7777941618010928,-0.628519086319688
21.150000000000002,0.7454092598275017,0.7454092598275017,-0.6666071071953974
21.200000000000003,0.7111612229059799,0.7111612229059799,-0.7030289574653885
21.25,0.675135653292801,0.675135653292801,-0.7376936014721172
21.3,0.6374225961502389,0.6374225961502389,-0.7705143956585688
21.35,0.5981163144805719,0.5981163144805719,-0.801409305132014
21.400000000000002,0.5573150535176584,0.5573150535176584,-0.8303011087085271
21.450000000000003,0.51512079516502,0.51512079516502,-0.8571175919257273
21.5,0.47163900309419615,0.47163900309419615,-0.8817917275413242
21.55,0.4269783591404783,0.4269783591404783,-0.9042618430663237
21.6,0.3812504916549401,0.3812504916549401,-0.9244717749141217
21.650000000000002,0.3345696964916824,0.3345696964916824,-0.9423710087802275
21.700000000000003,0.28705265132772506,0.28705265132772506,-0.9579148059017166
21.75,0.23881812402958275,0.23881812402958275,-0.9710643148808378
21.8,0.18998667579543774,0.18998667579543774,-0.9817866687932767
21.85,0.1406803598149522,0.1406803598149522,-0.9900550673383454
21.900000000000002,0.09102241619984433,0.09102241619984433,-0.9958488438257798
21.950000000000003,0.04113696394779486,0.04113696394779486,-0.9991535168317018
22.0,-0.008851309290403876,-0.008851309290403876,-0.9999608263946371
22.05,-0.05881745886505292,-0.05881745886505292,-0.9982687546611172
22.1,-0.10863659542407976,-0.10863659542407976,-0.9940815309292618
22.150000000000002,-0.15818419707139159,-0.15818419707139159,-0.9874096210777364
22.200000000000003,-0.20733642060676225,-0.20733642060676225,-0.9782697014065067
22.25,-0.25597041106933305,-0.25597041106933305,-0.9666846169547733
22.3,-0.30396460881104703,-0.30396460881104703,-0.9526833244002685
22.35,-0.3511990533324415,-0.3511990533324415,-0.9363008196826471
22.400000000000002,-0.39755568312143613,-0.39755568312143613,-0.9175780505318598
22.450000000000003,-0.44291863074562454,-0.44291863074562454,-0.8965618141201538
22.5,-0.4871745124605095,-0.4871745124605095,-0.8733046400935156
22.55,-0.5302127116098279,-0.5302127116098279,-0.8478646592749066
22.6,-0.5719256551095638,-0.5719256551095638,-0.820305458367489
22.650000000000002,-0.6122090823246492,-0.6122090823246492,-0.7906959210209769
22.700000000000003,-0.6509623056662496,-0.6509623056662496,-0.7591100556583875
22.75,-0.688088462258297,-0.688088462258297,-0.7256268104935293
22.8,-0.723494756044245,-0.723494756044245,-0.6903298762015725
22.85,-0.7570926897288675,-0.7570926897288675,-0.6533074767359615
22.900000000000002,-0.7887982859754186,-0.7887982859754186,-0.6146521488144671
22.950000000000003,-0.8185322973052372,-0.8185322973052372,-0.5744605106255876
23.0,-0.8462204041751706,-0.8462204041751706,-0.5328330203333975
23.05,-0.8717934007377353,-0.8717934007377353,-0.48987372498444387
23.1,-0.8951873678196818,-0.8951873678196818,-0.44569000044433316
23.150000000000002,-0.916343832686648,-0.916343832686648,-0.40039228301397684
23.200000000000003,-0.9352099151945402,-0.9352099151945402,-0.3540937933963556
23.25,-0.9517384599623535,-0.9517384599623535,-0.3069102537037296
23.3,-0.9658881542360704,-0.9658881542360704,-0.2589595982126113
23.35,-0.9776236311490237,-0.9776236311490237,-0.21036167858951302
23.400000000000002,-0.9869155581206493,-0.9869155581206493,-0.16123796432418536
23.450000000000003,-0.9937407101726601,-0.9937407101726601,-0.11171123911915579
23.5,-0.9980820279793963,-0.9980820279793963,-0.061905293994420546
23.55,-0.9999286605072563,-0.9999286605072563,-0.011944617874349603
23.6,-0.9992759921366277,-0.9992759921366277,0.03804591356977048
23.650000000000002,-0.9961256541985339,-0.9961256541985339,0.0879413500438949
23.700000000000003,-0.9904855208971559,-0.9904855208971559,0.13761697894187933
23.75,-0.9823696896284233,-0.9823696896284233,0.18694863706204273
23.8,-0.9717984457438633,-0.9717984457438633,0.2358130209505226
23.85,-0.9587982118477906,-0.9587982118477906,0.2840879950956734
23.900000000000002,-0.9434014817545543,-0.9434014817545543,0.3316528972032528
23.950000000000003,-0.9256467392709256,-0.9256467392709256,0.378388839789314
24.0,-0.9055783620066239,-0.9055783620066239,0.424179007336997
24.05,-0.8832465104533982,-0.8832465104533982,0.46890894827449736
24.1,-0.8587070026099295,-0.8587070026099295,0.5124668610443709
24.150000000000002,-0.8320211744658979,-0.8320211744658979,0.5547438735492155
24.200000000000003,-0.8032557266939526,-0.8032557266939526,0.5956343152752115
24.25,-0.7724825579327705,-0.7724825579327705,0.6350359814133715
24.3,-0.7397785850778934,-0.7397785850778934,0.6728503883183468
24.35,-0.705225551029561,-0.705225551029561,0.7089830196662344
24.400000000000002,-0.6689098203780216,-0.6689098203780216,0.7433435626961754
24.450000000000003,-0.6309221635370375,-0.6309221635370375,0.7758461339452197
24.5,-0.5913575298651244,-0.5913575298651244,0.8064094939122546
24.55,-0.5503148103415938,-0.5503148103415938,0.8349572501144569
24.6,-0.5078965903906221,-0.5078965903906221,0.8614180480287029
24.650000000000002,-0.46420889347110483,-0.46420889347110483,0.8857257494407241
24.700000000000003,-0.4193609160732281,-0.4193609160732281,0.9078195977561968
24.75,-0.3734647547841147,-0.3734647547841147,0.9276443698605846
24.8,-0.32663512610472223,-0.32663512610472223,0.9451505141481711
24.85,-0.2789890797183532,-0.2789890797183532,0.9602942743752596
24.900000000000002,-0.23064570592739222,-0.23064570592739222,0.9730377990280002
24.950000000000003,-0.1817258379895744,-0.1817258379895744,0.9833492359314604
25.0,-0.13235175009777303,-0.13235175009777303,0.9912028118634736
25.05,-0.08264685175818273,-0.08264685175818273,0.9965788969742742
25.1,-0.03273537933084532,-0.03273537933084532,0.9994640538508954
25.150000000000002,0.017257914496563217,0.017257914496563217,0.9998510711037066
25.200000000000003,0.06720807252547847,0.06720807252547847,0.9977389813911302
25.25,0.11699024537436405,0.11699024537436405,0.9931330638374931
25.3,0.16648000353715925,0.16648000353715925,0.9860448308379632
25.35,0.21555364839222133,0.21555364839222133,0.9764919992835592
25.400000000000002,0.26408852138447286,0.26408852138447286,0.9644984462781486
25.450000000000003,0.3119633106079064,0.3119633106079064,0.9500941494581234
25.5,0.3590583540221683,0.3590583540221683,0.933315112063922
25.55,0.4052559385453541,0.4052559385453541,0.9142032729506738
25.6,0.4504405942753893,0.4504405942753893,0.8928064017629097
25.650000000000002,0.49449938310466274,0.49449938310466274,0.8691779795353239
25.700000000000003,0.5373221810064749,0.5373221810064749,0.8433770650180411
25.75,0.5788019532877502,0.5788019532877502,0.8154681470604999
25.8,0.6188350221200393,0.6188350221200393,0.7855209834229068
25.85,0.6573213256800776,0.6573213256800776,0.7536104264181762
25.900000000000002,0.6941646682522445,0.6941646682522445,0.7198162358201232
25.950000000000003,0.7292729606677515,0.7292729606677515,0.6842228795055688
26.0,0.7625584504796027,0.7625584504796027,0.6469193223286404
26.05,0.7939379412980213,0.7939379412980213,0.6079988037549579
26.1,0.8233330007380816,0.8233330007380816,0.5675586048115439
26.150000000000002,0.8506701564598345,0.8506701564598345,0.5256998049349084
26.200000000000003,0.875881079810891,0.875881079810891,0.4825270293251017
26.25,0.8989027566124672,0.8989027566124672,0.43814818743720435
26.3,0.9196776446620198,0.9196776446620198,0.3926742032638758
26.35,0.9381538175587758,0.9381538175587758,0.34621873808315934
26.400000000000002,0.954285094492698,0.954285094492698,0.2988979063644682
26.450000000000003,0.9680311556724585,0.9680311556724585,0.2508299855428864
26.5,0.979357643103917,0.979357643103917,0.20213512038718198
26.55,0.9882362464672176,0.9882362464672176,0.1529350227004419
26.6,0.9946447738778381,0.9946447738778381,0.10335266710397087
26.650000000000002,0.9985672073547487,0.9985672073547487,0.05351198366476841
26.700000000000003,0.9999937428570207,0.9999937428570207,0.003537548134906392
26.75,0.9989208147888241,0.9989208147888241,-0.046445729422969886
26.8,0.9953511049115591,0.9953511049115591,-0.09631291684576058
26.85,0.9892935356408499,0.9892935356408499,-0.14593937213523434
26.900000000000002,0.9807632477451521,0.9807632477451521,-0.19520105499812576
26.950000000000003,0.969781562501717,0.969781562501717,-0.2439748368822661
27.0,0.956375928404503,0.956375928404503,-0.2921388087338362
27.05,0.940579852557232,0.940579852557232,-0.3395725857065256
27.1,0.9224328169230858,0.9224328169230858,-0.38615760806093263
27.150000000000002,0.9019801796403563,0.9019801796403563,-0.431777437502182
27.200000000000003,0.8792730616507226,0.8792730616507226,-0.4763180482150184
27.25,0.8543682189235223,0.8543682189235223,-0.5196681118689583
27.3,0.8273279005953786,0.8273279005953786,-0.5617192758811498
27.35,0.7982196933797879,0.7982196933797879,-0.6023664342413821
27.400000000000002,0.7671163526355278,0.7671163526355278,-0.6415079902223857
27.450000000000003,0.7340956205161524,0.7340956205161524,-0.6790461103187361
27.5,0.6992400316550977,0.6992400316550977,-0.7148869687796651
27.55,0.6626367068720718,0.6626367068720718,-0.7489409821245837
27.6,0.6243771354163914,0.6243771354163914,-0.7811230330551143
27.650000000000002,0.5845569462914962,0.5845569462914962,-0.8113526832040188
27.700000000000003,0.5432756692322449,0.5432756692322449,-0.8395543741892222
27.75,0.500636485932415,0.500636485932415,-0.8656576164704166
27.8,0.4567459721441928,0.4567459721441928,-0.8895971655362084
27.85,0.41171383129431416,0.41171383129431416,-0.9113131849814075
27.900000000000002,0.365652620282618,0.365652620282618,-0.9307513960668851
27.950000000000003,0.3186774681484188,0.3186774681484188,-0.947863213388152
28.0,0.27090578830786904,0.27090578830786904,-0.9626058663135666
28.05,0.2224569850815534,0.2224569850815534,-0.9749425058886424
28.1,0.1734521552458921,0.1734521552458921,-0.9848422969392383
28.150000000000002,0.12401378535425231,0.12401378535425231,-0.9922804951434395
28.200000000000003,0.07426544558435777,0.07426544558435777,-0.9972385088794741
28.25,0.02433148087720227,0.02433148087720227,-0.9997039456950855
28.3,-0.02566329986055949,-0.02566329986055949,-0.9996706432822098
28.35,-0.07559393571385806,-0.07559393571385806,-0.9971386848795353
28.400000000000002,-0.12533562609643265,-0.12533562609643265,-0.9921143990644502
28.450000000000003,-0.1747640426872984,-0.1747640426872984,-0.984610343934895
28.5,-0.22375564018679642,-0.22375564018679642,-0.9746452757206577
28.55,-0.2721879651155157,-0.2721879651155157,-0.9622441019025655
28.6,-0.3199399618841981,-0.3199399618841981,-0.9474378189567576
28.650000000000002,-0.36689227536968116,-0.36689227536968116,-0.9302634348796356
28.700000000000003,-0.41292754924054337,-0.41292754924054337,-0.9107638766871459
28.75,-0.45793071928681145,-0.45793071928681145,-0.8889878831195976
28.8,-0.5017893010205742,-0.5017893010205742,-0.8649898828201886
28.85,-0.5443936708286016,-0.5443936708286016,-0.8388298582917517
28.900000000000002,-0.5856373399743005,-0.5856373399743005,-0.8105731959717306
28.950000000000003,-0.6254172207640943,-0.6254172207640943,-0.7802905228001402
29.0,-0.6636338842129675,-0.6636338842129675,-0.7480575296890004
29.05,-0.7001918085651567,-0.7001918085651567,-0.7139547823344662
29.1,-0.7349996180487777,-0.7349996180487777,-0.6780675198445587
29.150000000000002,-0.7679703112676781,-0.7679703112676781,-0.6404854416857776
29.200000000000003,-0.7990214786596159,-0.7990214786596159,-0.6013024834811519
29.25,-0.8280755084772445,-0.8280755084772445,-0.5606165822201061
29.3,-0.8550597807770702,-0.8550597807770702,-0.5185294314669792
29.35,-0.8799068489314787,-0.8799068489314787,-0.4751462271800923
29.400000000000002,-0.902554608210187,-0.902554608210187,-0.43057540477662676
29.450000000000003,-0.9229464510097231,-0.9229464510097231,-0.38492836810055564
29.5,-0.9410314083429535,-0.9410314083429535,-0.3383192109710552
29.55,-0.9567642772350116,-0.9567642772350116,-0.29086443200736295
29.6,-0.9701057337071853,-0.9701057337071853,-0.24268264344292018
29.650000000000002,-0.9810224310663908,-0.9810224310663908,-0.19389427465654757
29.700000000000003,-0.9894870832545356,-0.9894870832545356,-0.14462127116171977
29.75,-0.9954785330494551,-0.9954785330494551,-0.09498678980629327
29.8,-0.9989818049469494,-0.9989818049469494,-0.04511489094451135
29.85,-0.999988142591743,-0.999988142591743,0.004869771649250843
29.900000000000002,-0.9984950306638145,-0.9984950306638145,0.054842262350017955
29.950000000000003,-0.9945062011653859,-0.9945062011653859,0.10467767595620812
30.0,-0.9880316240928618,-0.9880316240928618,0.15425144988758405
30.05,-0.9790874825170278,-0.9790874825170278,0.20343967552684672
30.1,-0.9676961321338052,-0.9676961321338052,0.2521194079266271
30.150000000000002,-0.9538860453866513,-0.9538860453866513,0.3001689731078404
30.200000000000003,-0.9376917403002799,-0.9376917403002799,0.34746827218126325
30.25,-0.9191536942035773,-0.9191536942035773,0.3938990815322077
30.3,-0.8983182425573547,-0.8983182425573547,0.43934534831800104
30.35,-0.8752374631398356,-0.8752374631398356,0.4836934805396336
30.400000000000002,-0.8499690458793262,-0.8499690458793262,0.5268326309626121
30.450000000000003,-0.8225761486594404,-0.8225761486594404,0.5686549741773144
30.5,-0.7931272394572851,-0.7931272394572851,0.6090559761063561
30.55,-0.7616959252091661,-0.7616959252091661,0.6479346552853555
30.6,-0.7283607678315934,-0.7283607678315934,0.6851938352639869
30.650000000000002,-0.6932050878573969,-0.6932050878573969,0.7207403874965095
30.700000000000003,-0.6563167561777877,-0.6563167561777877,0.7544854641146285
30.75,-0.617787974410896,-0.617787974410896,0.7863447200008926
30.8,-0.5777150444457317,-0.5777150444457317,0.8162385236075703
30.85,-0.5361981277376322,-0.5361981277376322,0.8440921559940348
30.900000000000002,-0.4933409949567752,-0.4933409949567752,0.8698359975852109
30.950000000000003,-0.44925076661554975,-0.44925076661554975,0.8934057021842545
31.0,-0.404037645323065,-0.404037645323065,0.9147423578045313
31.05,-0.35781464033600746,-0.35781464033600746,0.933792633918909
31.1,-0.3106972850943722,-0.3106972850943722,0.9505089147582921
31.150000000000002,-0.2628033484480192,-0.2628033484480192,0.9648494183262531
31.200000000000003,-0.21425254029588423,-0.21425254029588423,0.9767783008322618
31.25,-0.165166212373579,-0.165166212373579,0.9862657462824945
31.3,-0.11566705493723693,-0.11566705493723693,0.9932880410042931
31.35,-0.0658787901017895,-0.0658787901017895,0.9978276329179927
31.400000000000002,-0.015925862600098248,-0.015925862600098248,0.9998731754079828
31.450000000000003,0.03406687126406435,0.03406687126406435,0.9994195556833365
31.5,0.08397445569174683,0.08397445569174683,0.9964679075571249
31.55,0.13367214771325459,0.13367214771325459,0.9910256086124747
31.6,0.183035728980588,0.183035728980588,0.983106261762453
31.650000000000002,0.23194181624863486,0.23194181624863486,0.9727296612498688
31.700000000000003,0.28026816976902297,0.28026816976902297,0.9599217431719744
31.75,0.3278939988258263,0.3278939988258263,0.9447145206537312
31.8,0.374700263649462,0.374700263649462,0.9271460038316639
31.85,0.42056997295409904,0.42056997295409904,0.9072601048483221
31.900000000000002,0.4653884763549586,0.4653884763549586,0.8851065280947882
31.950000000000003,0.509043750934564,0.509043750934564,0.8607406459755863
32.0,0.5514266812416906,0.5514266812416906,0.8342233605065102
32.050000000000004,0.5924313320231829,0.5924313320231829,0.8056209510912916
32.1,0.631955213006885,0.631955213006885,0.7750049088576295
32.15,0.6698995350739827,0.6698995350739827,0.7424517579665778
32.2,0.7061694571803344,0.7061694571803344,0.7080428643420057
32.25,0.740674323409674,0.740674323409674,0.6718642322981792
32.300000000000004,0.7733278895662251,0.7733278895662251,0.63400628957373
32.35,0.8040485387402355,0.8040485387402355,0.5945636613094446
32.4,0.8327594853077798,0.8327594853077798,0.5536349335346549
32.45,0.8593889668548146,0.8593889668548146,0.5113224067535223
32.5,0.8838704235458307,0.8838704235458307,0.4677318402470736
32.550000000000004,0.9061426644888037,0.9061426644888037,0.4229721877300344
32.6,0.9261500206805285,0.9261500206805285,0.37715532502333365
32.65,0.9438424841501593,0.9438424841501593,0.33039577042277096
32.7,0.9591758329530804,0.9591758329530804,0.28281039846293554
32.75,0.9721117417027341,0.9721117417027341,0.23451814779175792
32.800000000000004,0.9826178773641409,0.9826178773641409,0.18563972388578434
32.85,0.9906679800696339,0.9906679800696339,0.13629729734940252
32.9,0.9962419287548636,0.9962419287548636,0.08661419855190752
32.95,0.9993257914509736,0.9993257914509736,0.036714609365828293
33.0,0.9999118601072672,0.9999118601072672,-0.013276747223059479
33.050000000000004,0.9979986698573226,0.9979986698573226,-0.063234918858293
33.1,0.9935910026803949,0.9935910026803949,-0.1130350361284828
33.15,0.9866998754489579,0.9866998754489579,-0.16255262467586026
33.2,0.9773425123922587,0.9773425123922587,-0.2116639163173255
33.25,0.9655423020447212,0.9655423020447212,-0.2602461584004272
33.300000000000004,0.9513287387867805,0.9513287387867805,-0.3081779206211139
33.35,0.9347373491243045,0.9347373491243045,-0.3553393985361995
33.4,0.915809602890819,0.915809602890819,-0.4016127130121261
33.45,0.8945928095945248,0.8945928095945248,-0.4468822048613866
33.5,0.8711400001691764,0.8711400001691764,-0.4910347239302405
33.550000000000004,0.8455097944243433,0.8455097944243433,-0.5339599119152156
33.6,0.8177662545264418,0.8177662545264418,-0.5755504782013432
33.65,0.7879787248766569,0.7879787248766569,-0.6157024680328623
33.7,0.756221658786063,0.756221658786063,-0.6543155223459516
33.75,0.7225744323811351,0.7225744323811351,-0.6912931286141072
33.800000000000004,0.6871211462047392,0.6871211462047392,-0.7265428620792345
33.85,0.649950415008612,0.649950415008612,-0.7599766167653668
33.9,0.611155146262596,0.611155146262596,-0.7915108256977569
33.95,0.5708323079343655,0.5708323079343655,-0.8210666697767762
34.0,0.5290826861200238,0.5290826861200238,-0.8485702747846052
34.050000000000004,0.4860106331313125,0.4860106331313125,-0.8739528960323324
34.1,0.4417238066692238,0.4417238066692238,-0.897151090185845
34.15,0.39633290073577365,0.39633290073577365,-0.918106873841149
34.2,0.3499513689566622,0.3499513689566622,-0.9367678684526696
34.25,0.30269514100631545,0.30269514100631545,-0.953087431252331
34.300000000000004,0.2546823328440282,0.2546823328440282,-0.9670247718322027
34.35,0.20603295148563266,0.20603295148563266,-0.9785450540992576
34.4,0.15686859504841,0.15686859504841,-0.9876194833474773
34.45,0.10731214881914432,0.10731214881914432,-0.9942253782296134
34.5,0.057487478104924564,0.057487478104924564,-0.9983462274487422
34.550000000000004,0.00751911863433525,0.00751911863433525,-0.999971731027914
34.6,-0.04246803471695152,-0.04246803471695152,-0.9990978260547261
34.65,-0.09234904009837086,-0.09234904009837086,-0.9957266968364911
34.7,-0.1419992209740017,-0.1419992209740017,-0.9898667694406034
34.75,-0.1912944777489552,-0.1912944777489552,-0.9815326906337631
34.800000000000004,-0.2401115979537814,-0.2401115979537814,-0.9707452912726807
34.85,-0.2883285642114191,-0.2883285642114191,-0.9575315342377929
34.9,-0.3358248592171419,-0.3358248592171419,-0.941924447040094
34.95,-0.38248176696903424,-0.38248176696903424,-0.9239630392695616
35.0,-0.428182669496151,-0.428182669496151,-0.9036922050915067
35.050000000000004,-0.4728133383427573,-0.4728133383427573,-0.8811626110345225
35.1,-0.516262220079927,-0.516262220079927,-0.856430569350572
35.15,-0.5584207151310637,-0.5584207151310637,-0.8295578972636638
35.2,-0.5991834492142653,-0.5991834492142653,-0.8006117624589936
35.25,-0.6384485367231334,-0.6384485367231334,-0.7696645151987259
35.300000000000004,-0.6761178353877695,-0.6761178353877695,-0.7367935074839878
35.35,-0.7120971915792927,-0.7120971915792927,-0.7020808997151853
35.4,-0.7462966756449163,-0.7462966756449163,-0.6656134553337595
35.45,-0.7786308066852276,-0.7786308066852276,-0.6274823239587803
35.5,-0.8090187662119065,-0.8090187662119065,-0.587782813560387
35.550000000000004,-0.8373846001518883,-0.8373846001518883,-0.5466141522394586
35.6,-0.863657408692956,-0.863657408692956,-0.5040792402090849
35.65,-0.8877715234963751,-0.8877715234963751,-0.4602843925975822
35.7,-0.9096666718335282,-0.9096666718335282,-0.41533907371605694
35.75,-0.9292881272363391,-0.9292881272363391,-0.36935562345465606
35.800000000000004,-0.9465868462849627,-0.9465868462849627,-0.32244897649130216
35.85,-0.9615195911907715,-0.9615195911907715,-0.2747363750149074
35.9,-0.9740490378683264,-0.9740490378683264,-0.22633707568091363
35.95,-0.9841438692261448,-0.9841438692261448,-0.17737205153178104
36.0,-0.9917788534431158,-0.9917788534431158,-0.12796368962740468
36.050000000000004,-0.9969349070349218,-0.9969349070349218,-0.07823548514115405
36.1,-0.9995991425528029,-0.9995991425528029,-0.02831173268631065
36.15,-0.9997649007954723,-0.9997649007954723,0.021682784355783177
36.2,-0.9974317674536479,-0.9974317674536479,0.07162310572917044
36.25,-0.9926055741456128,-0.9926055741456128,0.1213844066388201
36.300000000000004,-0.9852983838412026,-0.9852983838412026,0.17084230974765666
36.35,-0.9755284607106693,-0.9755284607106693,0.21987319605507205
36.4,-0.9633202244737609,-0.9633202244737609,0.26835451388009673
36.45,-0.9487041893631407,-0.9487041893631407,0.3161650851767572
36.5,-0.9317168878547055,-0.9317168878547055,0.36318540841606234
36.550000000000004,-0.9124007793554062,-0.9124007793554062,0.4092979572776383
36.6,-0.8908041440768614,-0.8908041440768614,0.45438747440426913
36.65,-0.8669809623599548,-0.8669809623599548,0.4983412594853116
36.7,-0.8409907797521016,-0.8409907797521016,0.5410494509487578
36.75,-0.8128985581744033,-0.8128985581744033,0.582405300557933
36.800000000000004,-0.78277451355065,-0.78277451355065,0.6223054402265364
36.85,-0.7506939403041105,-0.7506939403041105,0.660650140384976
36.9,-0.7167370231606575,-0.7167370231606575,0.6973435592523954
36.95,-0.6809886367287238,-0.6809886367287238,0.732293982391194
37.0,-0.6435381333569995,-0.6435381333569995,0.7654140519453434
37.050000000000004,-0.6044791198000582,-0.6044791198000582,0.7966209849895663
37.1,-0.5639092232502625,-0.5639092232502625,0.8258367804435
37.15,-0.5219298473205876,-0.5219298473205876,0.8529884140338063
37.2,-0.478645918588415,-0.478645918588415,0.8780080208168103
37.25,-0.4341656243337532,-0.4341656243337532,0.9008330648055067
37.300000000000004,-0.3886001421273368,-0.3886001421273368,0.9214064952769834
37.35,-0.34206336194465037,-0.34206336194465037,0.9396768893694912
37.4,-0.2946716015002576,-0.2946716015002576,0.9555985806128394
37.45,-0.24654331551411082,-0.24654331551411082,0.9691317730707778
37.5,-0.19779879963646227,-0.19779879963646227,0.9802426408101081
37.550000000000004,-0.14855988977133908,-0.14855988977133908,0.9889034124479132
37.6,-0.09894965755028955,-0.09894965755028955,0.9950924405655388
37.65,-0.049092102717349775,-0.049092102717349775,0.9987942558158758
37.7,0.0008881568057175921,0.0008881568057175921,0.9999996055886664
37.75,0.050866196399306694,0.050866196399306694,0.9987054771372125
37.800000000000004,0.10071709699250761,0.10071709699250761,0.994915105108673
37.85,0.15031625729567033,0.15031625729567033,0.9886379634591329
37.9,0.1995397052387874,0.1995397052387874,0.9798897417736435
37.95,0.24826440783708406,0.24826440783708406,0.9686923060504311
38.0,0.2963685787093853,0.2963685787093853,0.9550736440472949
38.050000000000004,0.343731982480692,0.343731982480692,0.9390677953267769
38.1,0.39023623530794616,0.39023623530794616,0.920714766174998
38.15,0.4357651007780332,0.4357651007780332,0.9000604296067629
38.2,0.480204780438259,0.480204780438259,0.8771564107069181
38.25,0.523444198233198,0.523444198233198,0.8520599575945371
38.300000000000004,0.5653752781370287,0.5653752781370287,0.824833798332414
38.35,0.605893214287264,0.605893214287264,0.7955459841396019
38.400000000000006,0.6448967329448727,0.6448967329448727,0.7642697192987757
38.45,0.68228834562584,0.68228834562584,0.7310831781836827
38.5,0.7179745927716441,0.7179745927716441,0.6960693098638897
38.550000000000004,0.7518662773494639,0.7518662773494639,0.6593156307753207
38.6,0.783878687798293,0.783878687798293,0.6209140059747617
38.650000000000006,0.8139318097637596,0.8139318097637596,0.5809604195250233
38.7,0.8419505260923049,0.8419505260923049,0.5395547345848157
38.75,0.8678648045849774,0.8678648045849774,0.49680044380282007
38.800000000000004,0.8916098730414439,0.8916098730414439,0.4528044106399808
38.85,0.913126381156749,0.913126381156749,0.4076766022665263
38.900000000000006,0.9323605488661916,0.9323605488661916,0.36152981470126916
38.95,0.9492643007674533,0.9492643007674533,0.3144793908803532
39.0,0.9637953862840878,0.9637953862840878,0.26664293235993725
39.050000000000004,0.975917485269948,0.975917485269948,0.2181400053735693
39.1,0.985600298790633,0.985600298790633,0.16909184197889304
39.150000000000006,0.9928196248550557,0.9928196248550557,0.11962103704059149
39.2,0.9975574189078051,0.9975574189078051,0.0698512418071273
39.25,0.9998018389311463,0.9998018389311463,0.01990685484696882
39.300000000000004,0.9995472750438917,0.9995472750438917,-0.030087288883024584
39.35,0.9967943635231856,0.9967943635231856,-0.08000623005996048
39.400000000000006,0.9915499852141401,0.9915499852141401,-0.12972519732819268
39.45,0.98382724833131,0.98382724833131,-0.17911991916267414
39.5,0.9736454556949781,0.9736454556949781,-0.22806693448309956
39.550000000000004,0.9610300564841583,0.9610300564841583,-0.2764439012422875
39.6,0.9460125826269081,0.9460125826269081,-0.3241299022175636
39.650000000000006,0.9286305699869174,0.9286305699869174,-0.37100574724089236
39.7,0.9089274645434138,0.9089274645434138,-0.41695427111217037
39.75,0.8869525137988248,0.8869525137988248,-0.46186062645125475
39.800000000000004,0.8627606436856753,0.8627606436856753,-0.5056125707565817
39.85,0.8364123212803724,0.8364123212803724,-0.5481007469529476
39.900000000000006,0.807973403666981,0.807973403666981,-0.5892189567272881
39.95,0.7775149733288406,0.7775149733288406,-0.6288644259691053
40.0,0.7451131604793488,0.7451131604793488,-0.6669380616522619
40.050000000000004,0.7108489527760864,0.7108489527760864,-0.703344699515921
40.1,0.6748079928938668,0.6748079928938668,-0.7379933419256239
40.150000000000006,0.6370803644626164,0.6370803644626164,-0.7707973853200203
40.2,0.5977603669052548,0.5977603669052548,-0.8016748366746302
40.25,0.5569462797382114,0.5569462797382114,-0.8305485184417379
40.300000000000004,0.514740116923832,0.514740116923832,-0.857346261454052
40.35,0.4712473718886198,0.4712473718886198,-0.8820010853100289
40.400000000000006,0.4265767538445667,0.4265767538445667,-0.9044513657900196
40.45,0.3808399160727875,0.3808399160727875,-0.924640988884698
40.5,0.33415117684842055,0.33415117684842055,-0.9425194910508831
40.550000000000004,0.28662723370449467,0.28662723370449467,-0.9580421853441052
40.6,0.23838687174889206,0.23838687174889206,-0.9711702731126902
40.650000000000006,0.18955066676339313,0.18955066676339313,-0.981870940974196
40.7,0.1402406838270716,0.1402406838270716,-0.990117442831766
40.75,0.09058017221711874,0.09058017221711874,-0.995889166725453
40.800000000000004,0.04069325734985776,0.04069325734985776,-0.9991716863513789
40.85,-0.00929536946813203,-0.00929536946813203,-0.9999567971199811
40.900000000000006,-0.05926076270339342,-0.05926076270339342,-0.9982425366632159
40.95,-0.10907803489429785,-0.10907803489429785,-0.9940331897394565
41.0,-0.158622668804709,-0.158622668804709,-0.9873392775238264
41.050000000000004,-0.20777082865220434,-0.20777082865220434,-0.9781775313107414
41.1,-0.256399669633018,-0.256399669633018,-0.9665708506943913
41.150000000000006,-0.30438764497012266,-0.30438764497012266,-0.9525482463316715
41.2,-0.3516148097168163,-0.3516148097168163,-0.9361447674306613
41.25,-0.397963120556671,-0.397963120556671,-0.9174014141458452
41.300000000000004,-0.4433167308503272,-0.4433167308503272,-0.896365035099082
41.35,-0.4875622801917415,-0.4875622801917415,-0.8730882102824603
41.400000000000006,-0.5305891777502096,-0.5305891777502096,-0.8476291196356791
41.45,-0.5722898786897982,-0.5722898786897982,-0.8200513976265243
41.5,-0.6125601529754697,-0.6125601529754697,-0.7904239741978156
41.550000000000004,-0.651299345893869,-0.651299345893869,-0.758820902478456
